Food Name,Sample Code,Product Description,Food Group,Product Net Quantity,Product Net Quantity Unit,Province/Territory of Origin,Country of Origin,Best Before Date,Production Date,Intended Use,Method of Production,Physico-chemical,Sample Type,Sub Sample,Sample Comments,Packaging Type,Packaging Material,Packaging Condition,More Sample Info 1,More Sample Info 2,Sample Collection Date,Reason Collected,Human Illness Flag,Sampling Location Type,Sampling Location City Name,Sampling Location Province,Sampling Location Country,Result Operator,Result Value,Units of measurement,Analyte Name,Analyte Group,LOD,LOQ,MDL,% Recovery,Basis for Result,Quality Assurance,Result Comments,Lab Name,Analysis Completion Date,Test Method Name,Test Method Code,Instrumentation,Method Comments,Project Code,Project Name,Project Description,Organization
"Fruits, Pears, other varieties",TDS2023-HH14-Radionuclide,"HH14 Pears (Fresh, raw)",Pears,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.797,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Pears, other varieties",TDS2023-HH14-Radionuclide,"HH14 Pears (Fresh, raw)",Pears,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.856,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Pears, other varieties",TDS2023-HH14-Radionuclide,"HH14 Pears (Fresh, raw)",Pears,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.666,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Pears, other varieties",TDS2023-HH14-Radionuclide,"HH14 Pears (Fresh, raw)",Pears,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,=,19.76,Bq/Kg,Potassium-40,Radionuclides,,,12.5,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Pears, other varieties",TDS2023-HH14-Radionuclide,"HH14 Pears (Fresh, raw)",Pears,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,7.62,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Pineapple, Canned or Bottled",TDS2023-HH15-Radionuclide,"HH15 Pineapple, canned",Canned,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,0.742,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Pineapple, Canned or Bottled",TDS2023-HH15-Radionuclide,"HH15 Pineapple, canned",Canned,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.845,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Pineapple, Canned or Bottled",TDS2023-HH15-Radionuclide,"HH15 Pineapple, canned",Canned,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.93,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Pineapple, Canned or Bottled",TDS2023-HH15-Radionuclide,"HH15 Pineapple, canned",Canned,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.674,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Pineapple, Canned or Bottled",TDS2023-HH15-Radionuclide,"HH15 Pineapple, canned",Canned,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,=,21.09,Bq/Kg,Potassium-40,Radionuclides,,,13.9,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Pineapple, Canned or Bottled",TDS2023-HH15-Radionuclide,"HH15 Pineapple, canned",Canned,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,7.56,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruit, Plums & Prunes",TDS2023-HH16-Radionuclide,HH16 Plums and prunes,Remaining Fresh Fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,0.725,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruit, Plums & Prunes",TDS2023-HH16-Radionuclide,HH16 Plums and prunes,Remaining Fresh Fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.768,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruit, Plums & Prunes",TDS2023-HH16-Radionuclide,HH16 Plums and prunes,Remaining Fresh Fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.829,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruit, Plums & Prunes",TDS2023-HH16-Radionuclide,HH16 Plums and prunes,Remaining Fresh Fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.619,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruit, Plums & Prunes",TDS2023-HH16-Radionuclide,HH16 Plums and prunes,Remaining Fresh Fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,=,83.66,Bq/Kg,Potassium-40,Radionuclides,,,12.2,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruit, Plums & Prunes",TDS2023-HH16-Radionuclide,HH16 Plums and prunes,Remaining Fresh Fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,7.39,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Raisins, Semi-Moist",TDS2023-HH17-Radionuclide,HH17 Raisins,Dried fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,0.7,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Raisins, Semi-Moist",TDS2023-HH17-Radionuclide,HH17 Raisins,Dried fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.661,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Raisins, Semi-Moist",TDS2023-HH17-Radionuclide,HH17 Raisins,Dried fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.773,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Raisins, Semi-Moist",TDS2023-HH17-Radionuclide,HH17 Raisins,Dried fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.561,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Raisins, Semi-Moist",TDS2023-HH17-Radionuclide,HH17 Raisins,Dried fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,=,225.66,Bq/Kg,Potassium-40,Radionuclides,,,11.6,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Raisins, Semi-Moist",TDS2023-HH17-Radionuclide,HH17 Raisins,Dried fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,7.25,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Raspberries",TDS2023-HH18-Radionuclide,HH18 Raspberries (frozen),Untreated fresh fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,0.8,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Raspberries",TDS2023-HH18-Radionuclide,HH18 Raspberries (frozen),Untreated fresh fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.845,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Raspberries",TDS2023-HH18-Radionuclide,HH18 Raspberries (frozen),Untreated fresh fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.879,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Raspberries",TDS2023-HH18-Radionuclide,HH18 Raspberries (frozen),Untreated fresh fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.707,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Raspberries",TDS2023-HH18-Radionuclide,HH18 Raspberries (frozen),Untreated fresh fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,=,45.84,Bq/Kg,Potassium-40,Radionuclides,,,14.5,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Raspberries",TDS2023-HH18-Radionuclide,HH18 Raspberries (frozen),Untreated fresh fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,7.68,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Strawberries",TDS2023-HH19-Radionuclide,HH19 Strawberries (frozen),Untreated fresh fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,0.772,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Strawberries",TDS2023-HH19-Radionuclide,HH19 Strawberries (frozen),Untreated fresh fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.844,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Strawberries",TDS2023-HH19-Radionuclide,HH19 Strawberries (frozen),Untreated fresh fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.932,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Strawberries",TDS2023-HH19-Radionuclide,HH19 Strawberries (frozen),Untreated fresh fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.741,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Strawberries",TDS2023-HH19-Radionuclide,HH19 Strawberries (frozen),Untreated fresh fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,=,45.57,Bq/Kg,Potassium-40,Radionuclides,,,15.8,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Strawberries",TDS2023-HH19-Radionuclide,HH19 Strawberries (frozen),Untreated fresh fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,7.88,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Kiwifruit",TDS2023-HH20-Radionuclide,"HH20 Kiwi fruit (Fresh, raw)",Remaining Fresh Fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,0.783,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Kiwifruit",TDS2023-HH20-Radionuclide,"HH20 Kiwi fruit (Fresh, raw)",Remaining Fresh Fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.764,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fruits, Kiwifruit",TDS2023-HH20-Radionuclide,"HH20 Kiwi fruit (Fresh, raw)",Remaining Fresh Fruit,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.945,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
