Nom de l'aliment,Code de l'échantillon,Description du produit,Groupe d'aliment,Quantité nette du produit,Unité de quantité nette du produit,Province/territoire d'origine,Pays d'origine,Utilisation prévue,Type d'échantillon,Sous-échantillon,Date de l'échantillonnage,Raison de l'échantillonnage,Code d'indication de maladie humaine,Type de Point d'échantillonnage,Nom de la ville du Point d'échantillonnage,Province du Point d'échantillonnage,Pays du Point d'échantillonnage,Nom du laboratoire,Date de la fin de l'analyse,Opérateur des résultats quantitatifs,Valeur du résultat,Unités de mesure,Nom de l'analyte,Groupe de l'analyte,Limite de détection,Base de résultat,Assurance de la qualité,Commentaires sur le résultat,Nom de la méthode d'essai,Code de la méthode d'essai,Instrumentation,Commentaires sur la méthode,Code du projet,Nom du projet,Description du projet,Organisation
"Préparations nourrissons, Prêt à boire, lait, 0-12",TDS1994W-LL05-PCB,"LL05 Formulae, milk base (Infant Formula, milk)/Préparation pour nourrissons à base de lait",A base de lait,,,,Inconnu,,Composite,Oui,1994-01-15,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA POP Traditionelle,1998-01-15,=,17,pg/g,BPC totale,Biphényles polychlorés (BPCs),0,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Extraction des BPC par solvant,,Chromatographe en phase gazeuse (GC )-  spectromètre de masse à haute résolution(SMHR ),,BCS.TDS1994.PCB,Étude sur l'alimentation totale 1994 Biphényles polychlorés,,Santé Canada
"Préparations nourrissons, Prêt à boire, lait, 0-12",TDS1995S-LL05-PCB,"LL05 Formulae, milk base (Infant Formula, milk)/Préparation pour nourrissons à base de lait",A base de lait,,,,Inconnu,,Composite,Oui,1995-07-15,Surveillance,Non,Épicerie,Ottawa,Ontario,Canada,SC DA BIPC DRA POP Traditionelle,1998-01-15,=,150,pg/g,BPC totale,Biphényles polychlorés (BPCs),0,Tel que consommé,Laboratoire participanté avec succès à des tests de compétence pertinents lors de l'échantillonnage et l'analyse,La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Extraction des BPC par solvant,,Chromatographe en phase gazeuse (GC )-  spectromètre de masse à haute résolution(SMHR ),,BCS.TDS1995.PCB,Étude sur l'alimentation totale 1995 Biphényles polychlorés,,Santé Canada
"Préparations nourrissons, Prêt à boire, lait, 0-12",TDS1995W-LL05-PCB,"LL05 Formulae, milk base (Infant Formula, milk)/Préparation pour nourrissons à base de lait",A base de lait,,,,Inconnu,,Composite,Oui,1995-01-15,Surveillance,Non,Épicerie,Vancouver,Colombie-Britannique,Canada,SC DA BIPC DRA POP Traditionelle,1998-01-15,=,1,pg/g,BPC totale,Biphényles polychlorés (BPCs),0,Tel que consommé,Laboratoire participanté avec succès à des tests de compétence pertinents lors de l'échantillonnage et l'analyse,La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Extraction des BPC par solvant,,Chromatographe en phase gazeuse (GC )-  spectromètre de masse à haute résolution(SMHR ),,BCS.TDS1995.PCB,Étude sur l'alimentation totale 1995 Biphényles polychlorés,,Santé Canada
"Préparations nourrissons, Prêt à boire, lait, 0-12",TDS1996-LL05-PCB,"LL05 Formulae, milk base (Infant Formula, milk)/Préparation pour nourrissons à base de lait",A base de lait,,,,Inconnu,,Composite,Oui,1996-01-15,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,SC DA BIPC DRA POP Traditionelle,1998-01-15,=,16,pg/g,BPC totale,Biphényles polychlorés (BPCs),0,Tel que consommé,Laboratoire participanté avec succès à des tests de compétence pertinents lors de l'échantillonnage et l'analyse,La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Extraction des BPC par solvant,,Chromatographe en phase gazeuse (GC )-  spectromètre de masse à haute résolution(SMHR ),,BCS.TDS1996.PCB,Étude sur l'alimentation totale 1996 Biphényles polychlorés,,Santé Canada
"Préparations nourrissons, Prêt à boire, lait, 0-12",TDS1998-LL05-PCB,"LL05 Formulae, milk base (Infant Formula, milk)/Préparation pour nourrissons à base de lait",A base de lait,,,,Inconnu,,Composite,Oui,1998-01-15,Surveillance,Non,Épicerie,Whitehorse,Yukon,Canada,SC DA BIPC DRA POP Traditionelle,2000-12-15,=,0.808,pg/g,BPC totale,Biphényles polychlorés (BPCs),0,Tel que consommé,Laboratoire participanté avec succès à des tests de compétence pertinents lors de l'échantillonnage et l'analyse,La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Extraction des BPC par solvant,,Chromatographe en phase gazeuse (GC )-  spectromètre de masse à haute résolution(SMHR ),,BCS.TDS1998.PCB,Étude sur l'alimentation totale 1998 Biphényles polychlorés,,Santé Canada
"Préparations nourrissons, Prêt à boire, lait, 0-12",TDS2000-LL05-PCB,"LL05 Formulae, milk base (Infant Formula, milk)/Préparation pour nourrissons à base de lait",A base de lait,,,,Inconnu,,Composite,Oui,2000-01-15,Surveillance,Non,Épicerie,Ottawa,Ontario,Canada,SC DA BIPC DRA POP Traditionelle,2002-01-15,=,33.4,pg/g,BPC totale,Biphényles polychlorés (BPCs),0,Tel que consommé,Laboratoire participanté avec succès à des tests de compétence pertinents lors de l'échantillonnage et l'analyse,La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Extraction des BPC par solvant,,Chromatographe en phase gazeuse (GC )-  spectromètre de masse à haute résolution(SMHR ),,BCS.TDS2000.PCB,Étude sur l'alimentation totale 2000 Biphényles polychlorés,,Santé Canada
"Préparations nourrissons, Prêt à boire, lait, 0-12",TDS2001-LL05-PCB,"LL05 Formulae, milk base (Infant Formula, milk)/Préparation pour nourrissons à base de lait",A base de lait,,,,Inconnu,,Composite,Oui,2001-01-15,Surveillance,Non,Épicerie,St. John's,Terre-Neuve et Labrador,Canada,SC DA BIPC DRA POP Traditionelle,2002-12-15,=,16.1,pg/g,BPC totale,Biphényles polychlorés (BPCs),0,Tel que consommé,Laboratoire participanté avec succès à des tests de compétence pertinents lors de l'échantillonnage et l'analyse,La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Extraction des BPC par solvant,,Chromatographe en phase gazeuse (GC )-  spectromètre de masse à haute résolution(SMHR ),,BCS.TDS2001.PCB,Étude sur l'alimentation totale 2001 Biphényles polychlorés,,Santé Canada
"Préparations nourrissons, Prêt à boire, lait, 0-12",TDS2002-LL05-PCB,"LL05 Formulae, milk base (Infant Formula, milk)/Préparation pour nourrissons à base de lait",A base de lait,,,,Inconnu,,Composite,Oui,2002-01-15,Surveillance,Non,Épicerie,Vancouver,Colombie-Britannique,Canada,SC DA BIPC DRA POP Traditionelle,2003-12-15,=,3.427829677,pg/g,BPC totale,Biphényles polychlorés (BPCs),0,Tel que consommé,Laboratoire participanté avec succès à des tests de compétence pertinents lors de l'échantillonnage et l'analyse,La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Extraction des BPC par solvant,,Chromatographe en phase gazeuse (GC )-  spectromètre de masse à haute résolution(SMHR ),,BCS.TDS2002.PCB,Étude sur l'alimentation totale 2002 Biphényles polychlorés,,Santé Canada
"Préparations nourrissons, Prêt à boire, lait, 0-12",TDS2003-LL05-PCB,"LL05 Formulae, milk base (Infant Formula, milk)/Préparation pour nourrissons à base de lait",A base de lait,,,,Inconnu,Prêt-à-manger,Composite,Oui,2003-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA POP Traditionelle,2004-12-15,=,7.6,pg/g,BPC totale,Biphényles polychlorés (BPCs),0,Tel que consommé,Laboratoire participanté avec succès à des tests de compétence pertinents lors de l'échantillonnage et l'analyse,La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Extraction des BPC par solvant,,Chromatographe en phase gazeuse (GC )-  spectromètre de masse à haute résolution(SMHR ),,BCS.TDS2003.PCB,Étude sur l'alimentation totale 2003 Biphényles polychlorés,,Santé Canada
"Préparations nourrissons, Prêt à boire, lait, 0-12",TDS2007-LL05-PCB,"LL05 Formulae, milk base (Infant Formula, milk)/Préparation pour nourrissons à base de lait",A base de lait,,,,Inconnu,Prêt-à-manger,Composite,Oui,2007-09-15,Surveillance,Non,Épicerie,Vancouver,Colombie-Britannique,Canada,SC DA BIPC DRA POP Traditionelle,2008-12-15,=,5.7,pg/g,BPC totale,Biphényles polychlorés (BPCs),0,Tel que consommé,Laboratoire participanté avec succès à des tests de compétence pertinents lors de l'échantillonnage et l'analyse,La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Extraction des BPC par solvant,,Chromatographe en phase gazeuse (GC )-  spectromètre de masse à haute résolution(SMHR ),,BCS.TDS2007.PCB,Étude sur l'alimentation totale 2007 Biphényles polychlorés,,Santé Canada
"Préparations nourrissons, Prêt à boire, lait, 0-12",TDS2009-LL05-PCB,"LL05 Formulae, milk base (Infant Formula, milk)/Préparation pour nourrissons à base de lait",A base de lait,,,,Inconnu,Prêt-à-manger,Composite,Oui,2009-09-01,Surveillance,Non,Épicerie,Calgary,Alberta,Canada,SC DA BIPC DRA POP Traditionelle,2010-12-15,=,6.1,pg/g,BPC totale,Biphényles polychlorés (BPCs),0,Tel que consommé,Laboratoire participanté avec succès à des tests de compétence pertinents lors de l'échantillonnage et l'analyse,La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Extraction des BPC par solvant,,Chromatographe en phase gazeuse (GC )-  spectromètre de masse à haute résolution(SMHR ),,BCS.TDS2009.PCB,Étude sur l'alimentation totale 2009 Biphényles polychlorés,,Santé Canada
"Préparations nourrissons, Prêt à boire, lait, 0-12",TDS2013-LL05-PCB,"LL05 Formulae, milk base (Infant Formula, milk)/Préparation pour nourrissons à base de lait",A base de lait,,,,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA POP Traditionelle,2014-12-15,=,12.8,pg/g,BPC totale,Biphényles polychlorés (BPCs),0,Tel que consommé,Laboratoire participanté avec succès à des tests de compétence pertinents lors de l'échantillonnage et l'analyse,La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Extraction des BPC par solvant,,Chromatographe en phase gazeuse (GC )-  spectromètre de masse à haute résolution(SMHR ),,BCS.TDS2013.PCB,Étude sur l'alimentation totale 2013 Biphényles polychlorés,,Santé Canada
"Préparations nourrissons, Prêt à boire, lait, 0-12",TDS2015-LL05-PCB,"LL05 Formulae, milk base (Infant Formula, milk)/Préparation pour nourrissons à base de lait",A base de lait,,,,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-15,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA POP Traditionelle,2016-12-15,=,12.21849798,pg/g,BPC totale,Biphényles polychlorés (BPCs),0,Tel que consommé,Laboratoire participanté avec succès à des tests de compétence pertinents lors de l'échantillonnage et l'analyse,La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Extraction des BPC par solvant,,Chromatographe en phase gazeuse (GC )-  spectromètre de masse à haute résolution(SMHR ),,BCS.TDS2015F.PCB,Étude sur l'alimentation totale 2015 Biphényles polychlorés,,Santé Canada
"Préparations nourrissons, Prêt à boire, soja, 0-12",LL06-TDS2005-PCB,,A base de soya,,,,Inconnu,,Composite,Oui,2005-05-01,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,SC DA BIPC DRA POP Traditionelle,2011-06-01,=,7.5,pg/g,BPC totale,Biphényles polychlorés (BPCs),0,Tel que consommé,Laboratoire participanté avec succès à des tests de compétence pertinents lors de l'échantillonnage et l'analyse,La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Extraction des BPC par solvant,,Chromatographe en phase gazeuse (GC )-  spectromètre de masse à haute résolution(SMHR ),,BCS.TDS2005.PCB,Étude sur l'alimentation totale 2005 Biphényles polychlorés,,Santé Canada
"Préparations nourrissons, Prêt à boire, soja, 0-12",LL06-TDS2006-PCB,,A base de soya,,,,Inconnu,,Composite,Oui,2006-09-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA POP Traditionelle,2014-06-01,=,11.8,pg/g,BPC totale,Biphényles polychlorés (BPCs),0,Tel que consommé,Laboratoire participanté avec succès à des tests de compétence pertinents lors de l'échantillonnage et l'analyse,La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Extraction des BPC par solvant,,Chromatographe en phase gazeuse (GC )-  spectromètre de masse à haute résolution(SMHR ),,BCS.TDS2006.PCBs,Étude sur l'alimentation totale 2006 Biphényles polychlorés,,Santé Canada
"Préparations nourrissons, Prêt à boire, soja, 0-12",TDS2002-LL06-PCB,"LL06 Formulae, soya base (Infant Formula, soya)/Préparation pour nourrissons à base de soya",A base de soya,,,,Inconnu,,Composite,Oui,2002-01-15,Surveillance,Non,Épicerie,Vancouver,Colombie-Britannique,Canada,SC DA BIPC DRA POP Traditionelle,2003-12-15,=,16.29853322,pg/g,BPC totale,Biphényles polychlorés (BPCs),0,Tel que consommé,Laboratoire participanté avec succès à des tests de compétence pertinents lors de l'échantillonnage et l'analyse,La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Extraction des BPC par solvant,,Chromatographe en phase gazeuse (GC )-  spectromètre de masse à haute résolution(SMHR ),,BCS.TDS2002.PCB,Étude sur l'alimentation totale 2002 Biphényles polychlorés,,Santé Canada
"Préparations nourrissons, Prêt à boire, soja, 0-12",TDS2003-LL06-PCB,"LL06 Formulae, soya base (Infant Formula, soya)/Préparation pour nourrissons à base de soya",A base de soya,,,,Inconnu,Prêt-à-manger,Composite,Oui,2003-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA POP Traditionelle,2004-12-15,=,24.3,pg/g,BPC totale,Biphényles polychlorés (BPCs),0,Tel que consommé,Laboratoire participanté avec succès à des tests de compétence pertinents lors de l'échantillonnage et l'analyse,La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Extraction des BPC par solvant,,Chromatographe en phase gazeuse (GC )-  spectromètre de masse à haute résolution(SMHR ),,BCS.TDS2003.PCB,Étude sur l'alimentation totale 2003 Biphényles polychlorés,,Santé Canada
"Préparations nourrissons, Prêt à boire, soja, 0-12",TDS2007-LL06-PCB,"LL06 Formulae, soya base (Infant Formula, soya)/Préparation pour nourrissons à base de soya",A base de soya,,,,Inconnu,Prêt-à-manger,Composite,Oui,2007-09-15,Surveillance,Non,Épicerie,Vancouver,Colombie-Britannique,Canada,SC DA BIPC DRA POP Traditionelle,2008-12-15,=,6,pg/g,BPC totale,Biphényles polychlorés (BPCs),0,Tel que consommé,Laboratoire participanté avec succès à des tests de compétence pertinents lors de l'échantillonnage et l'analyse,La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Extraction des BPC par solvant,,Chromatographe en phase gazeuse (GC )-  spectromètre de masse à haute résolution(SMHR ),,BCS.TDS2007.PCB,Étude sur l'alimentation totale 2007 Biphényles polychlorés,,Santé Canada
"Préparations nourrissons, Prêt à boire, soja, 0-12",TDS2009-LL06-PCB,"LL06 Formulae, soya base (Infant Formula, soya)/Préparation pour nourrissons à base de soya",A base de soya,,,,Inconnu,Prêt-à-manger,Composite,Oui,2009-09-01,Surveillance,Non,Épicerie,Calgary,Alberta,Canada,SC DA BIPC DRA POP Traditionelle,2010-12-15,=,3.3,pg/g,BPC totale,Biphényles polychlorés (BPCs),0,Tel que consommé,Laboratoire participanté avec succès à des tests de compétence pertinents lors de l'échantillonnage et l'analyse,La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Extraction des BPC par solvant,,Chromatographe en phase gazeuse (GC )-  spectromètre de masse à haute résolution(SMHR ),,BCS.TDS2009.PCB,Étude sur l'alimentation totale 2009 Biphényles polychlorés,,Santé Canada
"Préparations nourrissons, Prêt à boire, soja, 0-12",TDS2013-LL06-PCB,"LL06 Formulae, soya base (Infant Formula, soya)/Préparation pour nourrissons à base de soya",A base de soya,,,,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA POP Traditionelle,2014-12-15,=,12.8,pg/g,BPC totale,Biphényles polychlorés (BPCs),0,Tel que consommé,Laboratoire participanté avec succès à des tests de compétence pertinents lors de l'échantillonnage et l'analyse,La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Extraction des BPC par solvant,,Chromatographe en phase gazeuse (GC )-  spectromètre de masse à haute résolution(SMHR ),,BCS.TDS2013.PCB,Étude sur l'alimentation totale 2013 Biphényles polychlorés,,Santé Canada
